,keyword,page,position,id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
28,iphone,3,15,6AZIWMR4BYY0,Cell Phones,Pre-Owned Apple iPhone 13 - Carrier Unlocked - 128GB Midnight (Refurbished: Good),Apple,3.6,,"This item is refurbished. The iPhone 13 is the most advanced dual-camera system ever on iPhone. Lightning fast A15 Bionic chip. Built with a durable design, superfast 5G and a retina XDR display. This iPhone has been professionally refurbished and is in very good condition. Signs of wear such as light scratches, scuffs and minor blemishes are possible.",https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-13-Carrier-Unlocked-128GB-Midnight-Refurbished-Good_adaf8f83-5874-4f11-bcff-088341d3cc40.fc198aa73bc14c97a08630dd7f1a417e.jpeg,449.93,USD
29,iphone,3,14,5HAU8216UUKP,Cell Phones,Apple iPhone 13 A2482 128GB Pink (US Model) - Factory Unlocked Cell Phone - Excellent Condition,Apple,,,"&lt;p&gt;This item is in very good condition, and shows only minimal wear (such as light scratches). It is backed by a 1 year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to very good condition. This product has been determined fully functional by our industry leading 30+ point functionality inspection. UL approved power adapter and charging cable are included. This product will not come in its original packaging; Headphones, SIM card and manual will not be included.&lt;/p&gt;
&lt;p&gt;The iPhone 13 is an standout featuring the most advanced dual-camera system ever on iPhone and lightning-fast performance with the all-new A15 bionic chip. Shoot incredible low-light photos and videos with the new 12MP Wide &amp; Ultra Wide cameras and make movie magic with Cinematic mode. The 6.1-inch Super Retina screen boasts an XDR display that’s even brighter, so it’s easier to see in full sunlight. Add in durability, power and speed with Ceramic Shield, a leap in battery life with up to 17 hours of video playback, and 5G capability for superfast downloads and high-quality streaming.&lt;/p&gt;",https://i5.walmartimages.com/seo/Apple-iPhone-13-A2482-128GB-Pink-US-Model-Factory-Unlocked-Cell-Phone-Excellent-Condition_34a87e66-3beb-4aae-8ca6-afb0c652e6cd.c610cb116b5b1d82cc74f1466bdfa90c.png,534.0,USD
30,iphone,3,12,28I7223B204G,Cell Phones,Restored Apple iPhone XR 64GB Fully Unlocked (Verizon + Sprint + GSM Unlocked) - Black (Refurbished),Apple,4.3,,"iPhone XR features the most advanced LCD in a smartphone - a 6.1-inch Liquid Retina display with industry-leading color accuracy and an innovative backlight design that allows the screen to stretch into the corners¹. Six stunning new finishes. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP camera system with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance². And iOS 12 - the most advanced mobile operating system in the world - with powerful new tools that make iPhone more personal than ever.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-XR-64GB-Fully-Unlocked-Verizon-Sprint-GSM-Unlocked-Black-Refurbished_1d293809-56ff-44af-9dd1-103577e00b8e.d195e9401219e0fc5f31643a0fef4098.jpeg,184.0,USD
31,iphone,3,11,6037OSOOIJPC,Cell Phones,"Restored Apple iPhone 8 Plus 64GB, Space Gray - Unlocked GSM (Refurbished)",Apple,3.5,,"This iPhone has been certified by our industry-leading mobile diagnostic software to be 100% fully functional. It is in VERY GOOD cosmetic condition showing only minor signs of use on screen and/or casing. This phone is fully functional with Verizon and GSM carriers such as AT&T, T-Mobile, etc. It will not activate with Sprint. Premium aftermarket wall charger is included. Original packaging and SIM card are not included.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-8-Plus-64GB-Space-Gray-Unlocked-GSM-Refurbished_37eb165d-674e-46c5-9246-cd341d307d46.7bb1d819c251c951d053f3f97049963c.jpeg,154.0,USD
32,iphone,3,10,2TJ0P0ZL19LY,Cell Phones,Apple iPhone X 64GB Space Gray Fully Unlocked (Verizon + AT&T + T-Mobile) Smartphone - B Grade Used,Apple,3.7,,"Sapphire crystal lens cover12MP wide-angle and telephoto cameras with Dual optical image stabilization5.8 inch Super Retina screen with all-screen OLED Multi-Touch displaySplash, water, and dust resistantWireless Qi charging",https://i5.walmartimages.com/seo/Apple-iPhone-X-64GB-Space-Gray-Fully-Unlocked-Verizon-AT-T-T-Mobile-Smartphone-B-Grade-Used_af8c678f-f9e1-46fe-8d61-1d24ea4ec8e7_1.7c2e4b8d4c4fd66cc1c319b01cf1e2bc.jpeg,192.61,USD
33,iphone,3,9,3LVYNQXQDORD,Cell Phones,Restored Apple iPhone 14 Plus - Carrier Unlocked - 128GB Red - MQ3V3LL/A (Refurbished),Apple,4.7,,This item is Restored.  The iPhone 14 Plus has a 6.7-inch display compared to the 6.1-inch display on the iPhone 14.  Utilize the new dual-camera system to capture sunning photos in both low and bright lights.  Get peace of mind with groundbreaking safety features.,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-14-Plus-Carrier-Unlocked-128GB-Red-MQ3V3LL-A-Refurbished_00adbebb-ab1c-4b14-97e0-3580b957f8fa.d58467433fb9e10a202c0ec712aceefd.jpeg,596.0,USD
34,iphone,3,8,6W306J4SYWTC,Cell Phones,Used (Good Condition) Apple iPhone X 64GB Factory Unlocked Smartphone,Apple,3.6,,"This iPhone X is in used condition. It is 100% functional but will show signs of use, including scratches and dents on the front, back, and corners of the product. It will NOT come in its original packaging but will include a certified cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This iPhone X is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.",https://i5.walmartimages.com/seo/Used-Good-Condition-Apple-iPhone-X-64GB-Factory-Unlocked-Smartphone_9b5ec8b2-9665-463b-adc5-64829ba72da6.1b496e5a8fcee76fdad69bae12b54745.jpeg,195.48,USD
35,iphone,3,7,3NT51VEQ45SI,Cell Phones,Pre-Owned Apple iPhone 13 Pro Max - Carrier Unlocked - 128GB Sierra Blue (Refurbished: Good),Apple,4.7,,"This Apple iPhone 13 Pro Max has been professionally Used to working order by an approved vendor. Manufacturer Used Grade B Fully Functional in Excellent Working Condition. 8/10 Cosmetic Rating. Fully Unlocked compatible with all carriers. All iPhone 13 Pro Max models have a haptic-touch capable 6.7"" (diagonal) ""Super Retina XDR display with ProMotion"" (2778x1284, 458 ppi, 120Hz refresh rates) that occupies nearly the entire front of the device. It has four cameras. On the front -- tucked in the ""notch"" -- is a ""TrueDepth"" camera that in addition to supporting Face ID, takes 12 megapixel photos and shoots 4K video. The rear packs a 4K video-capable ""pro 12 megapixel camera system"" with three cameras -- Telephoto, Wide, and Ultra Wide. The Telephoto has a f/2.8 aperture, the Wide has a f/1.5 aperture, and the Ultra Wide has a f/1.8 aperture and a 120-degree field of view. Internally, the iPhone 13 Pro Max is powered by a 3.2 GHz ""Apple A15 Bionic"" processor with six cores -- two performance cores and four efficiency cores -- a 5-core GPU, and a 16-core Neural Engine. It has 6 GB of RAM and 128 GB of flash storage. It also supports 802.11ax Wi-Fi 6 with 2x2 MIMO, 5G wireless, Bluetooth 5.0, Ultra Wideband ""for spatial awareness,"" NFC for Apple Pay, ""Express Cards with power reserve"" for compatible transit systems, and support for Dual SIM (one hardware nano SIM and one software-based eSIM or dual eSIMs).",https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-13-Pro-Max-Carrier-Unlocked-128GB-Sierra-Blue-Refurbished-Good_725deb2a-6b3b-499d-ae29-19faecf1cc9a.015affca7360ef04cf94bd98d8766228.png,659.4,USD
36,iphone,3,6,6VMZYY8LUD50,Cell Phones,"Metro by T-Mobile Motorola Moto G Stylus 5G, 128GB, Green - Prepaid Smartphone",Motorola,3.4,,"The new moto g stylus 5G gives you the ultra-fast speed and built-in stylus you want.  A stylus to jot notes, control apps, and play games with pinpoint precision? Done. But you want more. Like a 48 MP1 quad camera system to capture the moment from every perspective. Along with the blazing-fast responsiveness of a Qualcomm® Snapdragon™ 480 5G processor and 128MB of storage3. All this in a phone that gives you two days of battery life2 and a gorgeous 6.8"" display. With the moto g stylus 5G, you got it.

1 Compared to the measured area of the main 78° (FOV) camera in the same aspect ratio.
2 All battery life claims are approximate and based on the median user tested across a mixed use profile (which includes both usage and standby time) under optimal network conditions. Actual battery performance will vary and depends on many factors including signal strength, network and device settings, temperature, battery condition.
3 Available user storage is less due to many factors, including operating system, software and functions utilizing part of this capacity; may change with software updates.  MicroSD™ card sold separately.",https://i5.walmartimages.com/seo/Metro-by-T-Mobile-Motorola-Moto-G-Stylus-5G-128GB-Green-Prepaid-Smartphone_65de3211-a460-40b5-975d-463e06de5e2f.a5bd68f189c6ebaf79b3193adacbc222.png,149.0,USD
37,iphone,3,5,3L7SEMPZLZ7W,Cell Phones,"Total by Verizon Apple iPhone 11, 64GB, Black- Prepaid Smartphone [Locked to Total by Verizon]",Apple,4.1,,"<p>Take it to 11. Capture amazing photos and videos with the Apple iPhone 11 in Black from Total by Verizon thanks to its dual camera system. Shoot 4K videos and gorgeous portraits with vivid colors and incredible details. Use the Ultra-Wide camera to zoom out to capture vast landscapes and interiors. And with 64GB of storage1, you'll be able to download and store your favorite apps, games, music and more! The iPhone 11 also has all-day battery life2 that lets you do more and charge less. Get up to 17 hours of video playback and charge your phone even quicker with its fast-charging capability.3</p>
<p>Get a premium wireless experience without the premium price tag or costly long-term contracts with Unlimited talk, text & high-speed data plans from Total by Verizon that start at just $30/mo. for a single line. Access the fastest speeds with Verizon 5G Network and enjoy special perks like hotspot capability, international long-distance calling, and exclusive discounts. Shop iPhone 11 and Total by Verizon plans online or in-store at your local Walmart.</p>",https://i5.walmartimages.com/seo/Total-by-Verizon-Apple-iPhone-11-64GB-Black-Prepaid-Smartphone-Locked-to-Total-by-Verizon_a2824d11-c00d-44cc-8ffd-dea3fadf7765.94a3253413b144e1c435840e5273bee6.jpeg,249.0,USD
38,iphone,3,4,3DL6HY9PRO2V,Cell Phones,Restored iPhone 12 64GB Blue (Unlocked) (Refurbished),Apple,3.3,,"This phone has been fully tested and has been reset to factory settings by a certified technician. Phone is in good working order with minimal to no scratches, scuffs, dings or blemishes present. Comes with compatible USB cable and compatible wall adapter. No SIM card is included.",https://i5.walmartimages.com/seo/Restored-iPhone-12-64GB-Blue-Unlocked-Refurbished_11202a7e-1494-446c-b475-f880f6e85f7b.6cedd3aa0bdd5806ca8a5d38c714cffe.jpeg,279.96,USD
39,iphone,3,3,76PLB75CQ08X,Cell Phones,"Cricket Wireless Samsung Galaxy A14 5G, 64GB, 6GB RAM, Black - Prepaid Smartphone",Cricket Wireless,3.9,,"Keep up with life with a Smartphone that gets you. Find everything you need online with 5G connectivity1 from Cricket Wireless, and see your favorite games and apps up close with a 6.6"" screen2. Includes 64GB storage and 6GB RAM. Stay ready for all life’s moments with a long-lasting battery, and snap stunning selfies with an awesome front camera. Built with all the essentials to stay connected, Galaxy A14 5G is the perfect match for those wanting to upgrade their phone at an amazing value.",https://i5.walmartimages.com/seo/Cricket-Wireless-Samsung-Galaxy-A14-5G-64GB-6GB-RAM-Black-Prepaid-Smartphone_ec8e389e-429a-4add-96e8-fc9e8cc328b1.beb12be09018c599bb465f9c9c329e69.jpeg,129.0,USD
40,iphone,3,2,1AD71FYINJ96,Cell Phones,Apple iPhone 7 32GB Matte Black (AT&T) USED A,Apple,3.7,,"Item is in near perfect condition, very light, if any, scratches on the body. Screen is intact with no visible scratching from a few inches away. Only compatible with AT&T. 90-Day Warranty.",https://i5.walmartimages.com/seo/Apple-iPhone-7-32GB-Matte-Black-AT-T-USED-A_5cbcae1d-f47d-4e23-a120-fb885ada9d09.8aa2b77b3a1bf0fa955a6fb33b0b5f67.jpeg,81.0,USD
41,iphone,3,1,6Q1FQ7SU7QGZ,Cell Phones,"Cricket Wireless Moto G Play 2023, 32GB, 3GB RAM, Navy Blue - Prepaid Smartphone",Motorola,4.2,,"Whether you’re watching content or creating your own, the view matters. Meet the new moto g play. With a fast-refreshing 6.5"" 90Hz display, your favorite movies, websites, and games look remarkably smooth and fluid. Add to that a 16MP triple camera system, and it’s easy to shoot like a pro. Leave your power worries behind with up to three days of battery life. Enjoy plenty of room for photos, movies, songs, and apps with 32GB of storage. Make sure your phone stays safe with a water-repellent design. And unlock your phone instantly using only your fingerprint. For a better view, look to moto g play.",https://i5.walmartimages.com/seo/Cricket-Wireless-Moto-G-Play-2023-32GB-3GB-RAM-Navy-Blue-Prepaid-Smartphone_9f66082a-64af-4ac9-aacd-c028f0e1c7d4.a5c212a0d7b69d4ed3e6c37be104f15b.jpeg,49.88,USD
42,iphone,4,40,7KKSB1HNH9C2,Cell Phones,Pre-Owned 2022 Apple - iPhone 14 Pro Max 256GB - Silver (Unlocked US version) (Refurbished: Good),Apple,,,iPhone 14 Pro Max. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. And get peace of mind with groundbreaking safety features.,https://i5.walmartimages.com/seo/Pre-Owned-2022-Apple-iPhone-14-Pro-Max-256GB-Silver-Unlocked-US-version-Refurbished-Good_3e140984-3ef4-4ca0-8b0a-fe98f6d4f633.eda5ea46e9b13d32e89e9304ed978cde.jpeg,1200.0,USD
43,iphone,4,39,78314QY51CSK,Cell Phones,Restored Apple iPhone 11 Pro Max Midnight Green 256GB Fully Unlocked Smartphone (Refurbished),Apple,4.3,,"A transformative triple‑camera system that adds tons of capability without complexity. An unprecedented leap in battery life. And a mind‑blowing chip that doubles down on machine learning and pushes the boundaries of what a smartphone can do. Welcome to the first iPhone powerful enough to be called Pro. Expanded field of view. iPhone 11 Pro lets you zoom from the Telephoto all the way out to the new Ultra Wide camera, for an impressive 4x optical zoom range. Elegant, immersive interface. We leveraged the wider field of view to let you see what’s happening outside the image frame — and simply tap to capture it. And there’s almost nothing between you and your subject except a new, Pro camera font. So you’re always fully immersed in the scene. iPhone 11 Pro lets you capture videos that are beautifully true to life, with greater detail and smoother motion. Epic processing power means it can shoot 4K video with extended dynamic range and cinematic video stabilization — all at 60 fps.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-11-Pro-Max-Midnight-Green-256GB-Fully-Unlocked-Smartphone-Refurbished_9752ce0e-8753-4dcc-b323-6ffcdbde2443.ac7c4a8c833c5f8a339e275b54eb6cdc.jpeg,403.95,USD
